id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,neighborhood
14490343,"Modern 1BR near FiDi & Union Sq., Furnished–M2M",9965793,The Twist,,Chinatown,37.79094,-122.40723999999999,Entire home/apt,123,30,0,,,8,0,Chinatown
14501673,Downtown SF Studio Apartment Near Civic Center,10764661,Carlos & Graciela,,Downtown/Civic Center,37.781,-122.41951999999999,Entire home/apt,109,30,18,2020-07-03,0.39,4,350,Downtown/Civic Center
14505006,Telegraph Hill Suite Spot,8237509,Susann,,North Beach,37.801590000000004,-122.40281,Entire home/apt,232,3,144,2020-10-02,2.99,1,343,North Beach
14538591,Beach & Park Private Studio Separate  Entrance,41376640,Pauline,,Outer Sunset,37.7631,-122.5032,Entire home/apt,112,1,94,2020-09-27,2.14,1,42,Outer Sunset
14540002,Charming Noe Valley garden view,16854419,Zack,,Noe Valley,37.74712,-122.42523,Private room,119,6,50,2019-12-14,0.99,2,89,Noe Valley
14548497,Soma Ballpark Place Private Hotel 2  Bedrm,81009974,Lisa,,South of Market,37.78195,-122.39571000000001,Private room,118,1,94,2019-09-26,1.87,4,153,South of Market
14551959,The Bartlett QUEEN,17042045,The Bartlett,,Downtown/Civic Center,37.78622,-122.40958,Private room,63,1,86,2019-08-04,1.73,51,0,Downtown/Civic Center
14552166,The Bartlett QUEEN,17042045,The Bartlett,,Downtown/Civic Center,37.787009999999995,-122.40924,Private room,69,1,78,2020-09-20,1.56,51,52,Downtown/Civic Center
14552390,The Bartlett QUEEN,17042045,The Bartlett,,Downtown/Civic Center,37.78598,-122.40773999999999,Private room,69,1,132,2019-09-01,2.62,51,0,Downtown/Civic Center
14553088,Airy Studio & Parking Spot in Central San Francisco,10764661,Carlos & Graciela,,Downtown/Civic Center,37.78111,-122.41967,Entire home/apt,300,30,13,2020-03-02,0.28,4,218,Downtown/Civic Center
14553693,Charming Cottage in Haight-Ashbury Garden,94548508,Rosa,,Haight Ashbury,37.77063,-122.43731000000001,Entire home/apt,145,3,169,2020-08-24,3.36,1,352,Haight Ashbury
14571205,Master Bedroom in Victorian House Mission District,29483318,James,,Mission,37.75006,-122.40791000000002,Private room,80,30,120,2018-04-28,2.38,3,0,Mission
14576746,Hidden Cottage in Noe Valley,1154836,Ginger,,Noe Valley,37.75138,-122.43279,Entire home/apt,250,1,14,2018-08-14,0.28,2,327,Noe Valley
14577765,Private room located in SF,86027378,Ernest,,Excelsior,37.7259,-122.41848999999999,Private room,34,30,53,2019-08-31,1.05,7,364,Excelsior
14588279,32 Parkside cozy new built studio w/priv. entrance,35352879,Aaron,,Parkside,37.744659999999996,-122.49111,Private room,54,30,4,2019-01-31,0.09,4,89,Parkside
14606464,"Comfortable apartment in SoMa, SF w/parking",30201630,Komal,,South of Market,37.779709999999994,-122.39536000000001,Private room,130,30,1,2017-10-14,0.03,1,88,South of Market
14611058,Room in Penthouse!,73070632,Tina,,Outer Mission,37.71127,-122.44895,Private room,55,31,21,2020-03-26,0.42,5,365,Outer Mission
14611546,Chic North Waterfront Condo with Parking!,1479964,James,,North Beach,37.80408,-122.40525,Entire home/apt,185,30,4,2018-01-14,0.09,17,167,North Beach
14619235,Renovated 1930s Home with Lush Garden,5043788,Irene,,Noe Valley,37.747890000000005,-122.43866000000001,Entire home/apt,325,3,78,2020-02-17,1.78,1,33,Noe Valley
14635668,Spacious Noe Valley Garden Oasis,16854419,Zack,,Mission,37.74803,-122.42458,Entire home/apt,248,6,4,2019-03-31,0.09,2,0,Mission
14640100,Stunning Penthouse in a Remodeled Victorian Home,2178251,Daniel,,Western Addition,37.77127,-122.42911000000001,Private room,100,30,12,2017-02-01,0.24,2,180,Western Addition
14651109,Newly Remodeled Home in SF Parkside District,90982770,Tony,,Parkside,37.7459,-122.47287,Entire home/apt,425,2,44,2018-07-22,0.89,1,0,Parkside
14653250,"Charming full floor flat near ocean,city, woods.",4141253,Les,,Outer Richmond,37.77735,-122.49304,Entire home/apt,199,30,8,2017-02-16,0.16,1,310,Outer Richmond
14654471,Affordable private room in SF,86027378,Ernest,,Excelsior,37.72627,-122.41832,Private room,48,30,49,2018-12-29,0.98,7,354,Excelsior
14671513,House at the top of Potrero Hill,260426,Joe,,Potrero Hill,37.75958,-122.40087,Entire home/apt,190,14,27,2020-02-16,0.54,4,0,Potrero Hill
14673134,Bernal Heights Garden Studio,39655178,Jeff,,Bernal Heights,37.73722,-122.42265,Entire home/apt,135,30,27,2020-09-13,0.56,1,178,Bernal Heights
14691164,3 mins walk to Castro Neighborhood & transport,31069921,Tim,,Castro/Upper Market,37.7659,-122.4347,Entire home/apt,270,4,117,2020-09-19,2.62,1,75,Castro/Upper Market
14705126,Large Bright 2 Bedroom w L Deck & One Free Parking,91464797,Un Kuan (Anna),,Outer Sunset,37.7616,-122.49496,Entire home/apt,218,2,266,2020-09-23,5.38,1,338,Outer Sunset
14709523,The Bartlett QUEEN,17042045,The Bartlett,,Downtown/Civic Center,37.787079999999996,-122.40973000000001,Private room,65,1,88,2020-03-07,1.77,51,73,Downtown/Civic Center
14710249,#3 Private Room in Hostel-Style House in Bayview,27123550,Jacquelyn,,Bayview,37.73264,-122.38793000000001,Private room,56,30,21,2020-03-19,0.42,5,87,Bayview
14712935,"House in Noe/Mission, 1800+ sq ft, garage",8831785,Sandy,,Bernal Heights,37.7441,-122.4237,Entire home/apt,250,30,1,2016-12-12,0.02,1,0,Bernal Heights
14714307,Cozy Corner 1x1 in the Sunny Mission!,4430421,Landmark,,Mission,37.7643,-122.417,Entire home/apt,104,30,1,2019-09-01,0.07,146,269,Mission
14725307,BARTLETT QUEEN,17042045,The Bartlett,,Downtown/Civic Center,37.78716,-122.4095,Private room,66,1,46,2020-09-20,0.92,51,48,Downtown/Civic Center
14726839,"Perfect Room near CCSF, easy parking, quiet, cozy.",86083871,Kina,,West of Twin Peaks,37.7284,-122.45756999999999,Private room,47,30,19,2020-07-15,0.38,10,0,West of Twin Peaks
14727009,"Private room near CCSF, easy parking, quiet, cozy.",86083871,Kina,,West of Twin Peaks,37.7284,-122.45756999999999,Private room,45,30,15,2019-09-02,0.3,10,269,West of Twin Peaks
14745298,Spacious Noe Valley Studio w/parking,909879,Naomi,,Noe Valley,37.74864,-122.4366,Entire home/apt,200,3,213,2020-05-31,4.37,2,0,Noe Valley
14758260,The Bartlett QUEEN,17042045,The Bartlett,,Downtown/Civic Center,37.78565,-122.40948,Private room,69,1,74,2019-08-30,1.48,51,0,Downtown/Civic Center
14759973,Beautiful and Large Mission Oasis,12654522,Shaelyn,,Mission,37.758340000000004,-122.41143000000001,Entire home/apt,324,30,17,2019-11-22,0.34,1,61,Mission
14760041,Bright and Spacious Lower 2BD Flat Inner Sunset,92031637,Kimberley,,Inner Sunset,37.76315,-122.47008000000001,Entire home/apt,205,2,24,2019-12-13,0.59,1,0,Inner Sunset
14761638,ATT Ballpark private hotel bedrm in Soma,81009974,Lisa,,South of Market,37.78134,-122.39541000000001,Private room,98,1,80,2019-12-17,1.6,4,153,South of Market
14762607,Secluded 1BR Condo in Centra SoMa,4071641,Ryan,,South of Market,37.77475,-122.40829,Entire home/apt,104,4,7,2019-11-23,0.14,1,0,South of Market
14763705,"Newly Remodeled, Totally Private Suite W/Parking",92075817,Joe,,Ocean View,37.71932,-122.45635,Entire home/apt,98,1,364,2020-10-04,7.32,1,130,Ocean View
14775913,Twin Peaks charm,48003274,Voytek,,Twin Peaks,37.74827,-122.45028,Entire home/apt,299,3,75,2020-02-28,1.52,1,348,Twin Peaks
14788324,City Refuge w Private Entrance+Spacious Backyard,4381076,Grace,,Ocean View,37.72027,-122.45785,Entire home/apt,85,2,61,2019-07-08,1.23,2,0,Ocean View
14802586,Garden Studio in the Lower Haight,78451071,Michael,,Western Addition,37.77364,-122.43263,Entire home/apt,140,3,117,2020-09-08,2.37,1,145,Western Addition
14804950,"Stylish, SUPER CLEAN, private studio in Bernal Hts",24949158,Angela,,Bernal Heights,37.74569,-122.41758,Entire home/apt,128,1,445,2020-09-20,9.21,2,141,Bernal Heights
14808208,Inner Sunset Sanctuary,92536054,Cassandra,,Inner Sunset,37.760529999999996,-122.46307,Entire home/apt,166,30,47,2019-07-28,0.95,1,335,Inner Sunset
14841442,"Private room(Green)near CCSF, easy parking, quiet.",86083871,Kina,,West of Twin Peaks,37.7284,-122.45756999999999,Private room,45,30,17,2020-08-29,0.34,10,365,West of Twin Peaks
14845574,Cole Valley Jewel 1 BR,92916855,Patricia,,Inner Sunset,37.765859999999996,-122.45408,Entire home/apt,130,30,42,2020-09-15,0.85,1,314,Inner Sunset
14852542,Classic Marina Apartment close to the water,92979130,Megan,,Marina,37.80317,-122.42738999999999,Entire home/apt,273,2,67,2020-10-02,1.36,1,0,Marina
14869325,"Private room(Red) near CCSF, easy parking, quiet.",86083871,Kina,,West of Twin Peaks,37.7284,-122.45756999999999,Private room,39,30,13,2020-09-26,0.27,10,343,West of Twin Peaks
14884457,"Private room(White)near CCSF, easy parking, quiet.",86083871,Kina,,West of Twin Peaks,37.7284,-122.45756999999999,Private room,45,30,23,2020-09-19,0.46,10,319,West of Twin Peaks
14896984,Gorgeous 3BR/3BA House in Mission District,93497404,Elizabeth,,Mission,37.75241,-122.41126000000001,Entire home/apt,350,30,12,2017-10-31,0.24,1,0,Mission
14903530,City Retreat: Stunning Views from All 3 Floors,90631,Dan,,Diamond Heights,37.74132,-122.43705,Entire home/apt,295,7,7,2019-12-02,0.15,1,358,Diamond Heights
14907455,1393C Cozy Private Bedroom near Daly City Subway,88062053,Victor,,Ocean View,37.70855,-122.46573000000001,Private room,41,1,250,2020-09-13,5.03,2,176,Ocean View
14913379,Canterbury Resort 2 BR Presidential Condo,70081060,Jeffrey,,Downtown/Civic Center,37.78812,-122.4138,Private room,425,3,3,2019-02-18,0.08,1,3,Downtown/Civic Center
14913657,Bea's BnB,83483852,Beatrice,,Inner Richmond,37.7783,-122.45182,Entire home/apt,159,3,84,2020-08-02,1.72,1,8,Inner Richmond
14913860,Lovely large GoldenGate Park & Haight Ashbury Home,93689527,Marc,,Haight Ashbury,37.76963,-122.45235,Entire home/apt,130,30,1,2016-11-12,0.02,1,0,Haight Ashbury
14914275,Adjacent to Golden Gate Park & Haight Ashbury,93694907,Marc,,Haight Ashbury,37.769490000000005,-122.45295,Entire home/apt,70,30,1,2020-08-07,0.5,1,345,Haight Ashbury
14934208,Luxury Harry Potter Guest Room in Downtown SF,23626101,Collin,,South of Market,37.77711,-122.41515,Private room,83,1,246,2020-10-04,7.56,2,227,South of Market
14938407,1393A Large Double Beds Room near Daly City Subway,88062053,Victor,,Ocean View,37.70828,-122.46432,Private room,57,1,227,2020-08-30,4.58,2,173,Ocean View
14948905,Sunny View Home in Liberty-Hill Historic District,93929155,Bob And Joanne,,Mission,37.75805,-122.42255,Entire home/apt,399,3,116,2020-03-09,2.53,1,0,Mission
14950542,Master bedroom at the top of Potrero Hill,260426,Joe,,Potrero Hill,37.75915,-122.40275,Private room,85,4,14,2019-04-12,0.29,4,0,Potrero Hill
14953903,Living Space with bed and couch,73070632,Tina,,Outer Mission,37.71182,-122.45111999999999,Private room,40,31,4,2020-09-04,0.08,5,364,Outer Mission
14963288,BARTLETT QUEEN,17042045,The Bartlett,,Downtown/Civic Center,37.78605,-122.40958,Private room,66,1,80,2020-09-21,1.62,51,40,Downtown/Civic Center
14969986,Jackson Square/ Ferry Bldg. Pied-a-terre.,94288779,John,,Financial District,37.7978,-122.40058,Entire home/apt,250,60,2,2018-10-23,0.05,1,363,Financial District
14982368,Private Room in Telegraph Hill Apt with Views,3015985,Raju,,North Beach,37.80037,-122.40353999999999,Private room,120,30,0,,,1,0,North Beach
14983353,Charming 3BR Victorian in NoPa W/Modern Upgrades,94424109,Jonathan,,Western Addition,37.7778,-122.43853999999999,Entire home/apt,220,30,38,2019-09-30,0.77,1,0,Western Addition
14988703,Mission Bay/SOMA with an Oakland Bay view,94478439,Carole,,Potrero Hill,37.76267,-122.39473999999998,Entire home/apt,110,30,46,2020-07-01,0.93,1,364,Potrero Hill
14990478,Private Garden Bedroom in lovely Victorian,71381627,Eddie,,Outer Mission,37.73095,-122.44469,Private room,80,1,376,2020-09-06,7.67,1,0,Outer Mission
14995032,Private Bedroom with attached Bathroom and Garden,1353645,Indrani,,Parkside,37.73891,-122.49708999999999,Private room,68,30,24,2020-02-10,0.49,1,90,Parkside
14996188,Style & Comfort-Private Suite near UCSF and GGPark,1492583,Suzanne,,Inner Sunset,37.75849,-122.47023,Entire home/apt,130,30,258,2020-03-12,5.32,1,0,Inner Sunset
15005046,"1 BD beauty w/pkg, 15 min to dwnt",94659320,Irina And Gregory,,West of Twin Peaks,37.733290000000004,-122.45835,Entire home/apt,157,2,272,2020-09-20,5.52,1,138,West of Twin Peaks
15024335,2-Bdrm in Dogpatch (Entire flat/self check-in),48503905,Angie,,Potrero Hill,37.75928,-122.38938,Entire home/apt,550,3,47,2020-02-28,0.97,1,89,Potrero Hill
15037623,Fabulous Mission 2 Bdr Condo!,83553465,Jane,,Mission,37.75987,-122.41601999999999,Entire home/apt,475,3,5,2020-01-18,0.1,1,92,Mission
15051965,Designers' Garden Retreat,56666480,Bassel,,West of Twin Peaks,37.74325,-122.46906000000001,Entire home/apt,128,2,246,2020-10-04,4.99,1,82,West of Twin Peaks
15052541,Luxury Studio Atop Russian Hill,38176732,Molly,,Russian Hill,37.79866,-122.41475,Entire home/apt,3250,90,0,,,1,358,Russian Hill
15054072,"SF Union Square, unbeatable location! (4)",22267033,Jennifer,,Downtown/Civic Center,37.7887,-122.41133,Entire home/apt,299,2,8,2019-03-07,0.22,16,365,Downtown/Civic Center
15055277,501 - PERFECT LOCATION. 2 beds. Sleeps up to 4!,93714995,Hotel,,Financial District,37.78931,-122.40588000000001,Private room,185,1,180,2020-09-07,3.65,13,180,Financial District
15060615,Beautiful/Bright Living Space and 4 Bedrooms,95220454,Wilson,,Ocean View,37.716,-122.45425,Entire home/apt,215,3,29,2019-07-28,0.63,1,92,Ocean View
15067182,Charming Pacific Heights Bed and Breakfast,11218165,Bryn,,Pacific Heights,37.79356,-122.43016999999999,Private room,230,1,90,2020-02-28,1.85,1,84,Pacific Heights
15069107,"South End/SOMA Loft, (Guest bedroom and bath)",62907992,Robert,,South of Market,37.77944,-122.39265,Private room,142,1,234,2020-02-28,4.82,1,37,South of Market
15070065,The Retreat - marijuana FREE space,4249288,Annria,,Excelsior,37.72733,-122.42931999999999,Entire home/apt,120,2,108,2020-04-28,2.22,3,339,Excelsior
15075530,Spacious two-bedroom in San Francisco Victorian,1787588,Tim,,Bayview,37.735040000000005,-122.39281000000001,Entire home/apt,185,2,165,2020-09-10,3.54,1,31,Bayview
15111599,"Ultimate luxury in chic modern 1br, Best location",51003,Jeremy,,Western Addition,37.77652,-122.42311000000001,Entire home/apt,145,30,2,2019-04-05,0.05,1,0,Western Addition
15130794,Specious ground floor house in Noe Valley 3B&2B,30418540,Erez,,Noe Valley,37.744209999999995,-122.42506999999999,Entire home/apt,220,3,10,2019-12-31,0.25,1,0,Noe Valley
15132100,404 - Clean Hotel Room in PERFECT LOCATION,93714995,Hotel,,Financial District,37.78931,-122.40588000000001,Private room,125,1,269,2020-09-06,5.46,13,171,Financial District
15132855,Own Floor of Grand Marina Waterfront Home,53614586,Erin,,Marina,37.80572,-122.43545,Entire home/apt,257,2,184,2020-10-04,3.78,1,67,Marina
15150709,Zen Captured Noe Valley House,7728783,Cynthia,,Noe Valley,37.7449,-122.43066999999999,Entire home/apt,280,3,40,2020-09-07,0.81,2,169,Noe Valley
15162895,Garden 2BR Condo/Great Location/Lower Pac Heights,3843134,Jack,,Western Addition,37.78577,-122.44146,Entire home/apt,299,30,36,2019-09-05,0.74,1,0,Western Addition
15166182,Luxurious work or vacation rental 1300 sq ft,54217986,Janet,,West of Twin Peaks,37.73936,-122.45945,Entire home/apt,300,30,54,2018-09-02,1.11,1,365,West of Twin Peaks
15166399,Private Room/Bath in Charming Noe Valley Home,8541411,Vidhu,,Noe Valley,37.75393,-122.43683,Private room,125,1,14,2020-01-01,0.29,2,0,Noe Valley
15176931,Bedroom at the top of Potrero Hill,260426,Joe,,Potrero Hill,37.75953,-122.40271000000001,Private room,65,4,47,2019-04-12,0.98,4,0,Potrero Hill
15177458,Cozy room in Castro Edwardian - 15 min to downtown,1340541,Kayla,,Castro/Upper Market,37.76096,-122.44221,Private room,110,2,21,2017-08-16,0.43,2,0,Castro/Upper Market
15179182,Mid Century Meets Southern Hospitality in Bayview,861262,Lauren,,Bayview,37.739059999999995,-122.38537,Entire home/apt,225,2,270,2020-09-26,5.66,1,88,Bayview
15189360,Patio Skyline Views from a Hi-Tech Conference-Friendly Haven,702376,Zane,,South of Market,37.77682,-122.40745,Entire home/apt,550,31,21,2020-01-15,0.83,2,90,South of Market
15194176,Safe Co-living Community in North Beach,12176788,Jean-Loïck,,North Beach,37.801559999999995,-122.41008000000001,Shared room,27,31,16,2020-03-17,0.33,23,239,North Beach
15194320,Awesome villa for change makers in North Beach.,12176788,Jean-Loïck,,North Beach,37.80239,-122.41004,Shared room,30,31,17,2020-05-31,0.35,23,338,North Beach
15194432,Startups and Students House,12176788,Jean-Loïck,,North Beach,37.80122,-122.40843999999998,Shared room,30,31,15,2020-09-02,0.32,23,250,North Beach
15207802,1 Bdrm Presidential CONDO in Wyndham Canterbury,96098402,Wynpoints,,Downtown/Civic Center,37.78967,-122.41188000000001,Private room,1799,4,1,2018-04-19,0.03,6,31,Downtown/Civic Center
15207940,Cozy San Francisco experience in Westwood Park!,96602297,Ha,,West of Twin Peaks,37.72923,-122.46063000000001,Private room,99,1,189,2020-03-07,3.85,1,90,West of Twin Peaks
15214880,1 BDRM Deluxe Condo in Wyndham Canterbury,96098402,Wynpoints,,Downtown/Civic Center,37.78782,-122.41373999999999,Private room,1499,3,4,2017-07-17,0.08,6,31,Downtown/Civic Center
15216713,Bernal Nook,127367,Annette,,Bernal Heights,37.74471,-122.42031999999999,Entire home/apt,75,30,5,2019-04-07,0.11,15,365,Bernal Heights
15217571,1Bdrm LUXURY CONDO Wyndham Canterbury *Great Rate!,96098402,Wynpoints,,Downtown/Civic Center,37.78952,-122.41309,Private room,1499,3,0,,,6,31,Downtown/Civic Center
15218861,Modern CondoWYNDHAM CANTERBURY 1Bdrm w/kitchenette,96098402,Wynpoints,,Downtown/Civic Center,37.788109999999996,-122.41373999999999,Private room,1999,3,5,2019-01-09,0.1,6,31,Downtown/Civic Center
15220043,Garden Home in Sunny Noe Valley Near The Castro,64579077,Stephen,,Noe Valley,37.7542,-122.44028999999999,Entire home/apt,425,4,63,2020-09-30,1.38,1,129,Noe Valley
15236335,Simplistic Crocker Suite,24973603,Mai,,Crocker Amazon,37.709270000000004,-122.44855,Entire home/apt,125,3,148,2020-07-04,3.05,1,314,Crocker Amazon
15256248,Completely renovated room w/private bath,7433098,Aljosha,,Castro/Upper Market,37.761959999999995,-122.43323000000001,Private room,80,30,10,2020-02-17,0.22,9,277,Castro/Upper Market
15267186,"201 - Private & Clean, 2 beds, Sleeps 4 people!",93714995,Hotel,,Financial District,37.78931,-122.40588000000001,Private room,185,1,151,2020-09-07,3.26,13,177,Financial District
15268492,"SF Union Square, unbeatable location! (4)",22267033,Jennifer,,Downtown/Civic Center,37.78712,-122.40935,Entire home/apt,299,2,8,2020-01-16,0.2,16,365,Downtown/Civic Center
15269286,"Comfortable, private, garden level apartment.",33460481,Colin,,Western Addition,37.78029,-122.43446999999999,Entire home/apt,125,30,56,2020-03-14,1.16,1,250,Western Addition
15270397,Bernal Heights Mission Studio,38836,Bernat,,Bernal Heights,37.73612,-122.4211,Entire home/apt,68,30,2,2018-10-28,0.05,38,98,Bernal Heights
15282659,Room in Modern Condo,73070632,Tina,,Outer Mission,37.71034,-122.44854,Private room,44,30,18,2019-12-31,0.37,5,364,Outer Mission
15286104,"Worldmark by Wyndham, Union Square, 1BR/2BA Suite",84583753,Hanny,,Chinatown,37.79048,-122.40733,Entire home/apt,800,4,3,2019-11-23,0.06,8,0,Chinatown
15297353,Brand New Bernal Heights One Bedroom with Garden,34480173,Andrew,,Bernal Heights,37.74185,-122.41875,Entire home/apt,95,30,13,2018-03-17,0.37,1,268,Bernal Heights
15299001,[10min Moscone] Cozy Room with sunny deck,9757631,Natacha,,Mission,37.75285,-122.41865,Private room,115,30,7,2018-01-14,0.14,1,90,Mission
15311048,Large Mission Dolores Flat in Classic Victorian,20899143,Peter,,Castro/Upper Market,37.76804,-122.42686,Entire home/apt,200,30,6,2019-06-17,0.13,6,278,Castro/Upper Market
